Time,IR,RED,X,Y,Z,Activity,Heart Rate,Respiration Rate,SPO2,Error Rate,Window Size
38788,103228,109618,0.030024,-0.035028,1.034841,1,31.25,11,99.578,0,100
38828,103422,110092,0.029024,-0.032026,1.034841,1,57.692,14,99.365,,
38868,103573,110512,0.028023,-0.03703,1.03384,1,22.727,11,99.409,,
38908,103781,111305,0.027022,-0.032026,1.032839,1,53.571,14,99.526,,
38948,104033,111724,0.029024,-0.034028,1.040846,1,55.556,14,99.532,,
38987,104141,111941,0.029024,-0.031025,1.037843,1,62.5,12,99.458,,
39028,104136,111981,0.031025,-0.027022,1.03384,1,57.692,13,99.511,,
39068,104186,112024,0.026021,-0.033027,1.029837,1,33.333,,99.542,,
39108,104222,112065,0.026021,-0.028023,1.032839,1,37.5,,99.373,,
39148,104218,112151,0.030024,-0.033027,1.038844,1,53.571,,99.497,,
39188,104259,112290,0.029024,-0.035028,1.035842,1,68.182,,99.525,,
39228,104223,112446,0.030024,-0.033027,1.034841,1,60,,99.502,,
39268,104172,112497,0.027022,-0.035028,1.036842,1,65.217,,99.527,,
39308,104198,112545,0.030024,-0.028023,1.031838,1,44.118,,99.518,,
39347,104174,112568,0.027022,-0.034028,1.034841,1,62.5,,99.46,,
39389,104052,112392,0.030024,-0.03703,1.030838,1,57.692,,99.401,,
39427,103976,112093,0.031025,-0.033027,1.035842,1,55.556,,99.489,,
39467,103878,111864,0.030024,-0.033027,1.034841,1,51.724,,99.403,,
39507,103790,111728,0.033027,-0.033027,1.036842,1,57.692,,99.41,,
39547,103730,111654,0.028023,-0.033027,1.03384,1,53.571,,99.429,,
39588,103697,111624,0.026021,-0.035028,1.03384,1,53.571,,99.388,,
39627,103692,111644,0.030024,-0.033027,1.037843,1,55.556,,-10000,,
39667,103665,111624,0.029024,-0.033027,1.036842,1,57.692,,99.451,,
39708,103647,111599,0.02402,-0.038031,1.037843,1,60,,99.375,,
39748,103632,111608,0.028023,-0.036029,1.037843,1,55.556,,99.378,,
39788,103650,111680,0.032026,-0.035028,1.036842,1,57.692,,99.305,,
39828,103621,111672,0.031025,-0.035028,1.03384,1,62.5,,99.349,,
39867,103630,111727,0.029024,-0.034028,1.032839,1,57.692,,-10000,,
39908,103652,111758,0.028023,-0.035028,1.030838,1,55.556,,99.366,,
39948,103656,111820,0.030024,-0.038031,1.034841,1,57.692,,99.274,,
40075,103677,112006,0.030024,-0.034028,1.037843,1,65.217,,99.377,,
40108,103690,112028,0.032026,-0.035028,1.037843,1,57.692,,99.379,,
40148,103687,112025,0.026021,-0.035028,1.036842,1,60,,99.419,,
40188,103707,112015,0.02502,-0.034028,1.030838,1,60,,99.382,,
40228,103704,112077,0.028023,-0.036029,1.038844,1,60,,99.399,,
40268,103682,111984,0.030024,-0.036029,1.036842,1,60,,99.356,,
40308,103602,111765,0.030024,-0.034028,1.037843,1,60,,-10000,,
40348,103482,111463,0.029024,-0.028023,1.034841,1,60,,-10000,,
40387,103381,111265,0.029024,-0.032026,1.027835,1,34.091,,99.401,,
40428,103309,111130,0.032026,-0.036029,1.03384,1,53.571,,99.503,,
40468,103242,110977,0.034028,-0.038031,1.036842,1,55.556,,99.42,,
40508,103193,110839,0.032026,-0.034028,1.04585,1,62.5,,99.485,,
40548,103144,110801,0.029024,-0.032026,1.037843,1,62.5,,99.379,,
40588,103119,110795,0.031025,-0.033027,1.034841,1,57.692,,99.386,,
40628,103065,110785,0.032026,-0.035028,1.034841,1,55.556,,99.376,,
40668,103063,110808,0.034028,-0.031025,1.038844,1,57.692,,99.357,,
40708,103099,110828,0.030024,-0.031025,1.041847,1,60,,99.314,,
40748,103106,110835,0.030024,-0.028023,1.034841,1,57.692,,99.266,,
40788,103107,110903,0.02502,-0.038031,1.03384,1,53.571,,-10000,,
40828,103092,110931,0.028023,-0.039032,1.037843,1,57.692,,99.314,,
40868,103136,111050,0.029024,-0.032026,1.037843,1,55.556,,99.338,,
40908,103162,111126,0.02502,-0.033027,1.036842,1,55.556,,99.401,,
40948,103171,111198,0.027022,-0.031025,1.037843,1,60,,99.406,,
40988,103189,111238,0.029024,-0.032026,1.037843,1,65.217,,99.416,,
41028,103207,111241,0.031025,-0.034028,1.037843,1,71.429,,99.457,,
41068,103200,111122,0.032026,-0.035028,1.034841,1,39.474,,99.274,,
41108,103123,110835,0.028023,-0.034028,1.031838,1,57.692,,-10000,,
41148,102973,110522,0.030024,-0.036029,1.028836,1,65.217,,99.373,,
41188,102834,110294,0.030024,-0.032026,1.037843,1,65.217,,99.299,,
41228,102748,110113,0.030024,-0.036029,1.03384,1,60,,99.327,,
41268,102676,109956,0.028023,-0.033027,1.037843,1,62.5,,99.391,,
41308,102633,110002,0.028023,-0.028023,1.035842,1,34.091,,99.294,,
41348,102651,110059,0.030024,-0.032026,1.03384,1,57.692,,99.282,,
41388,102666,110000,0.033027,-0.03703,1.034841,1,62.5,,99.327,,
41428,102662,110054,0.030024,-0.035028,1.036842,1,71.429,,99.331,,
41468,102658,110061,0.029024,-0.036029,1.036842,1,75,,99.366,,
41508,102654,110086,0.032026,-0.039032,1.037843,1,62.5,,99.311,,
41548,102662,110118,0.027022,-0.036029,1.040846,1,65.217,,99.409,,
41588,102679,110182,0.023019,-0.035028,1.031838,1,40.541,,99.443,,
41627,102704,110262,0.027022,-0.034028,1.031838,1,60,,99.276,,
41668,102735,110441,0.02502,-0.031025,1.030838,1,65.217,,99.331,,
41708,102765,110580,0.032026,-0.033027,1.026834,1,60,,99.315,,
41748,102802,110650,0.030024,-0.035028,1.035842,1,71.429,,99.377,,
41788,102821,110683,0.028023,-0.032026,1.038844,1,62.5,,99.266,,
41829,102862,110807,0.028023,-0.033027,1.03384,1,34.884,,-10000,,
41868,102908,110846,0.030024,-0.039032,1.03384,1,62.5,,99.379,,
41908,102836,110646,0.027022,-0.033027,1.034841,1,71.429,,99.399,,
41948,102720,110250,0.031025,-0.030024,1.035842,1,62.5,,99.418,,
41988,102567,109910,0.029024,-0.032026,1.034841,1,38.462,,99.312,,
42028,102449,109677,0.029024,-0.03703,1.032839,1,65.217,,99.387,,
42189,102232,109354,0.023019,-0.033027,1.035842,1,65.217,,99.399,,
42228,102228,109330,0.027022,-0.036029,1.03384,1,60,,99.362,,
42268,102227,109339,0.026021,-0.035028,1.040846,1,62.5,,99.31,,
42308,102254,109378,0.030024,-0.034028,1.031838,1,68.182,,99.379,,
42348,102285,109487,0.029024,-0.033027,1.037843,1,68.182,,99.412,,
42389,102330,109667,0.032026,-0.035028,1.037843,1,60,,99.357,,
42429,102379,109833,0.028023,-0.033027,1.034841,1,62.5,,99.404,,
42469,102429,110046,0.02402,-0.036029,1.040846,1,65.217,,99.39,,
42509,102482,110221,0.027022,-0.034028,1.036842,1,75,,99.38,,
42548,102560,110386,0.029024,-0.034028,1.036842,1,62.5,,99.43,,
42588,102567,110512,0.031025,-0.035028,1.035842,1,57.692,,99.317,,
42628,102609,110628,0.032026,-0.035028,1.030838,1,62.5,,99.451,,
42668,102654,110702,0.031025,-0.032026,1.030838,1,65.217,,99.36,,
42708,102680,110788,0.029024,-0.035028,1.034841,1,62.5,,99.294,,
42748,102720,110860,0.027022,-0.036029,1.034841,1,62.5,,-10000,,
42788,102757,110921,0.030024,-0.03703,1.036842,1,62.5,,99.336,,
42828,102786,110950,0.033027,-0.032026,1.03384,1,57.692,,99.391,,
42868,102760,110766,0.030024,-0.036029,1.036842,1,57.692,,99.338,,
42908,102598,110421,0.027022,-0.033027,1.037843,1,62.5,,98.988,,
42949,102490,110175,0.031025,-0.034028,1.036842,1,57.692,,99.339,,
42989,102415,110031,0.029024,-0.035028,1.035842,1,55.556,,99.371,,
43029,102341,109882,0.030024,-0.031025,1.03384,1,57.692,,99.284,,
43069,102284,109802,0.031025,-0.034028,1.036842,1,68.182,,99.455,,
43109,102238,109753,0.032026,-0.035028,1.036842,1,62.5,,-10000,,
43148,102232,109737,0.029024,-0.036029,1.031838,1,65.217,,99.414,,
43188,102221,109768,0.028023,-0.036029,1.034841,1,65.217,,99.41,,
43228,102250,109814,0.026021,-0.030024,1.035842,1,48.387,,99.31,,
43268,102270,109844,0.027022,-0.033027,1.036842,1,46.875,,99.374,,
43308,102306,109921,0.030024,-0.034028,1.035842,1,71.429,,99.399,,
43348,102326,110012,0.026021,-0.035028,1.036842,1,68.182,,99.378,,
43388,102360,110086,0.030024,-0.035028,1.034841,1,71.429,,99.408,,
43429,102373,110207,0.028023,-0.035028,1.037843,1,62.5,,99.34,,
43468,102430,110310,0.030024,-0.035028,1.041847,1,60,,99.355,,
43508,102482,110406,0.030024,-0.03703,1.038844,1,62.5,,99.355,,
43548,102486,110525,0.031025,-0.036029,1.039845,1,48.387,,99.21,,
43589,102458,110609,0.027022,-0.032026,1.037843,1,45.455,,99.34,,
43629,102464,110700,0.028023,-0.035028,1.034841,1,65.217,,99.334,,
43669,102532,110836,0.028023,-0.034028,1.032839,1,57.692,,99.192,,
43709,102560,110925,0.028023,-0.035028,1.034841,1,60,,99.365,,
43748,102595,110998,0.02502,-0.035028,1.036842,1,57.692,,98.848,,
43788,102625,111055,0.02502,-0.036029,1.034841,1,41.667,,99.548,,
43828,102600,110877,0.029024,-0.032026,1.032839,1,48.387,,99.463,,
43868,102500,110636,0.031025,-0.033027,1.03384,1,53.571,,99.546,,
43909,102430,110496,0.028023,-0.035028,1.036842,1,60,,99.463,,
43949,102399,110439,0.028023,-0.033027,1.036842,1,62.5,,99.446,,
43989,102375,110444,0.030024,-0.032026,1.038844,1,55.556,,99.43,,
44029,102372,110471,0.028023,-0.034028,1.036842,1,51.724,,99.475,,
44069,102383,110544,0.028023,-0.034028,1.03384,1,44.118,,99.405,,
44109,102387,110575,0.030024,-0.034028,1.036842,1,53.571,,99.471,,
44149,102414,110585,0.029024,-0.035028,1.034841,1,60,,99.292,,
44626,102500,111145,0.028023,-0.034028,1.035842,1,53.571,,99.35,,
44650,102512,111226,0.030024,-0.032026,1.040846,1,45.455,,99.43,,
44690,102514,111210,0.027022,-0.038031,1.034841,1,35.714,,99.405,,
44729,102448,111018,0.029024,-0.038031,1.03384,1,41.667,,99.399,,
44769,102353,110886,0.026021,-0.030024,1.037843,1,55.556,,99.337,,
44809,102322,110803,0.02402,-0.03703,1.037843,1,83.333,,99.316,,
44849,102278,110811,0.02502,-0.033027,1.041847,1,71.429,,99.214,,
44889,102286,110851,0.028023,-0.03703,1.035842,1,57.692,,99.2,,
44929,102288,110914,0.02502,-0.035028,1.03384,1,53.571,,99.135,,
44969,102288,110970,0.02502,-0.034028,1.035842,1,68.182,,99.217,,
45009,102298,110947,0.02502,-0.036029,1.039845,1,51.724,,99.242,,
45049,102338,110955,0.026021,-0.03703,1.03384,1,75,,99.452,,
45089,102345,110964,0.031025,-0.035028,1.037843,1,62.5,,99.452,,
45129,102347,110983,0.030024,-0.034028,1.035842,1,55.556,,99.373,,
45169,102352,111013,0.029024,-0.036029,1.037843,1,57.692,,99.396,,
45209,102351,111072,0.028023,-0.035028,1.03384,1,44.118,,99.471,,
45250,102369,111093,0.028023,-0.034028,1.036842,1,50,,99.472,,
45290,102403,111159,0.034028,-0.03703,1.035842,1,57.692,,99.428,,
45329,102394,111222,0.030024,-0.033027,1.03384,1,62.5,,99.251,,
45369,102370,111266,0.031025,-0.032026,1.038844,1,62.5,,99.455,,
45409,102388,111279,0.030024,-0.031025,1.036842,1,57.692,,99.376,,
45449,102402,111325,0.028023,-0.036029,1.03384,1,39.474,,99.618,,
45489,102426,111350,0.026021,-0.03703,1.039845,1,39.474,,99.273,,
45529,102459,111383,0.031025,-0.030024,1.036842,1,62.5,,99.471,,
45569,102476,111392,0.031025,-0.034028,1.039845,1,68.182,,99.396,,
45609,102475,111410,0.027022,-0.033027,1.041847,1,75,,99.44,,
45650,102453,111319,0.027022,-0.031025,1.042847,1,37.5,,99.397,,
45690,102383,111007,0.033027,-0.031025,1.035842,1,50,,99.373,,
45729,102259,110769,0.031025,-0.035028,1.035842,1,30,,99.454,,
45769,102181,110637,0.028023,-0.032026,1.031838,1,78.947,,99.259,,
45809,102134,110536,0.031025,-0.034028,1.032839,1,57.692,,99.397,,
45849,102109,110408,0.034028,-0.034028,1.035842,1,78.947,,99.526,,
45890,102078,110420,0.027022,-0.03703,1.035842,1,40.541,,-10000,,
45929,102065,110465,0.032026,-0.034028,1.037843,1,53.571,,99.296,,
45970,102071,110452,0.029024,-0.036029,1.037843,1,57.692,,99.393,,
46010,102074,110460,0.027022,-0.030024,1.034841,1,57.692,,99.333,,
46050,102063,110535,0.027022,-0.031025,1.031838,1,45.455,,99.199,,
46090,102067,110585,0.027022,-0.032026,1.031838,1,57.692,,99.249,,
46130,102071,110632,0.028023,-0.033027,1.034841,1,48.387,,99.188,,
46170,102080,110706,0.029024,-0.032026,1.031838,1,65.217,,97.292,,
46210,102096,110726,0.032026,-0.032026,1.037843,1,62.5,,99.438,,
46250,102140,110813,0.032026,-0.034028,1.037843,1,65.217,,99.446,,
46290,102161,110866,0.027022,-0.031025,1.036842,1,71.429,,-10000,,
46329,102192,110910,0.026021,-0.033027,1.035842,1,65.217,,99.35,,
46369,102204,110965,0.028023,-0.035028,1.039845,1,41.667,,99.396,,
46409,102210,111060,0.028023,-0.03703,1.043848,1,65.217,,99.38,,
46450,102214,111126,0.033027,-0.035028,1.038844,1,68.182,,99.319,,
46491,102245,111143,0.023019,-0.035028,1.03384,1,57.692,,99.402,,
46529,102258,111177,0.029024,-0.03703,1.034841,1,65.217,,99.385,,
46570,102275,111226,0.030024,-0.033027,1.031838,1,44.118,,99.394,,
46657,102307,111330,0.02402,-0.035028,1.037843,1,55.556,,99.431,,
46690,102318,111280,0.030024,-0.03703,1.038844,1,65.217,,99.398,,
46729,102232,110987,0.029024,-0.03703,1.037843,1,65.217,,99.369,,
46770,102102,110720,0.029024,-0.033027,1.038844,1,35.714,,99.446,,
46809,102035,110577,0.030024,-0.031025,1.030838,1,41.667,,99.37,,
46850,101999,110506,0.029024,-0.035028,1.03384,1,65.217,,99.384,,
46890,101967,110472,0.029024,-0.035028,1.037843,1,62.5,,99.412,,
46930,101957,110460,0.029024,-0.035028,1.037843,1,60,,99.355,,
46970,101927,110447,0.031025,-0.036029,1.040846,1,44.118,,99.366,,
47010,101949,110472,0.026021,-0.033027,1.036842,1,65.217,,99.371,,
47050,101950,110505,0.027022,-0.030024,1.035842,1,40.541,,99.389,,
47090,101936,110554,0.033027,-0.035028,1.034841,1,46.875,,99.422,,
47130,101938,110571,0.032026,-0.035028,1.032839,1,53.571,,99.358,,
47170,101950,110660,0.026021,-0.035028,1.034841,1,39.474,,99.308,,
47210,101980,110708,0.028023,-0.033027,1.031838,1,24.59,,99.385,,
47250,101996,110760,0.028023,-0.032026,1.035842,1,40.541,,99.133,,
47290,102016,110816,0.032026,-0.03703,1.038844,1,65.217,,99.361,,
47330,102050,110854,0.030024,-0.035028,1.03384,1,71.429,,99.279,,
47370,102004,110846,0.030024,-0.033027,1.034841,1,60,,99.414,,
47410,102068,110949,0.029024,-0.035028,1.031838,1,57.692,,,,
47450,102108,110983,0.028023,-0.034028,1.029837,1,65.217,,,,
47490,102049,111029,0.030024,-0.034028,1.035842,1,48.387,,,,
47530,102099,111038,0.028023,-0.034028,1.037843,1,39.474,,,,
47571,102124,111105,0.028023,-0.035028,1.028836,1,65.217,,,,
47610,102146,111186,0.028023,-0.035028,1.03384,1,75,,,,
47650,102162,111227,0.02502,-0.030024,1.037843,1,75,,,,
47690,102179,111291,0.027022,-0.034028,1.034841,1,65.217,,,,
47730,102193,111334,0.029024,-0.034028,1.034841,1,68.182,,,,
47770,102151,111173,0.027022,-0.034028,1.032839,1,68.182,,,,
47810,102055,110912,0.027022,-0.035028,1.039845,1,41.667,,,,
47850,101962,110697,0.030024,-0.033027,1.036842,1,57.692,,,,
47890,101943,110627,0.027022,-0.035028,1.032839,1,65.217,,,,
47930,101926,110573,0.026021,-0.032026,1.037843,1,68.182,,,,
47970,101913,110561,0.029024,-0.032026,1.039845,1,34.091,,,,
48010,101893,110572,0.028023,-0.034028,1.034841,1,50,,,,
48050,101892,110639,0.027022,-0.030024,1.037843,1,45.455,,,,
48090,101872,110652,0.029024,-0.032026,1.038844,1,53.571,,,,
48130,101881,110641,0.027022,-0.034028,1.036842,1,40.541,,,,
48170,101888,110694,0.033027,-0.036029,1.038844,1,65.217,,,,
48210,101884,110682,0.031025,-0.034028,1.035842,1,75,,,,
48251,101918,110703,0.029024,-0.030024,1.035842,1,62.5,,,,
48291,101934,110746,0.034028,-0.033027,1.035842,1,34.884,,,,
48331,101959,110841,0.030024,-0.034028,1.041847,1,65.217,,,,
48371,101974,110932,0.030024,-0.034028,1.036842,1,78.947,,,,
48411,101980,110947,0.033027,-0.02502,1.036842,1,62.5,,,,
48450,102009,110966,0.031025,-0.033027,1.037843,1,68.182,,,,
48491,102013,111010,0.028023,-0.035028,1.039845,1,65.217,,,,
48531,102024,111082,0.027022,-0.031025,1.038844,1,48.387,,,,
48571,102050,111204,0.031025,-0.031025,1.032839,1,57.692,,,,
48611,102024,111212,0.032026,-0.032026,1.03384,1,48.387,,,,
49040,101905,110927,0.031025,-0.034028,1.042847,1,41.667,,,,
49071,101924,110951,0.031025,-0.034028,1.039845,1,51.724,,,,
49110,101940,110977,0.028023,-0.033027,1.032839,1,55.556,,,,
49151,101930,110954,0.029024,-0.034028,1.037843,1,60,,,,
49190,101936,110998,0.026021,-0.033027,1.034841,1,39.474,,,,
49230,101951,111016,0.02402,-0.038031,1.037843,1,62.5,,,,
49270,101943,111039,0.030024,-0.036029,1.03384,1,62.5,,,,
49311,101984,111133,0.034028,-0.035028,1.034841,1,53.571,,,,
49350,102014,111176,0.035028,-0.033027,1.036842,1,53.571,,,,
49390,102027,111237,0.032026,-0.034028,1.036842,1,68.182,,,,
49431,101972,111288,0.029024,-0.034028,1.038844,1,62.5,,,,
49471,101971,111316,0.028023,-0.033027,1.039845,1,65.217,,,,
49511,102005,111358,0.029024,-0.036029,1.034841,1,62.5,,,,
49551,102035,111403,0.02402,-0.034028,1.034841,1,55.556,,,,
49591,102037,111431,0.02502,-0.034028,1.036842,1,60,,,,
49631,102067,111474,0.026021,-0.034028,1.035842,1,60,,,,
49670,102091,111523,0.028023,-0.034028,1.036842,1,62.5,,,,
49710,102099,111602,0.031025,-0.033027,1.03384,1,45.455,,,,
49751,102059,111342,0.032026,-0.030024,1.037843,1,53.571,,,,
49791,101962,111032,0.031025,-0.034028,1.037843,1,50,,,,
49833,101867,110874,0.029024,-0.035028,1.039845,1,65.217,,,,
49872,101835,110783,0.031025,-0.031025,1.037843,1,71.429,,,,
49912,101829,110757,0.028023,-0.033027,1.032839,1,65.217,,,,
49951,101814,110759,0.030024,-0.033027,1.039845,1,46.875,,,,
49991,101816,110815,0.030024,-0.033027,1.038844,1,57.692,,,,
50031,101838,110880,0.030024,-0.034028,1.036842,1,65.217,,,,
50071,101820,110894,0.030024,-0.034028,1.036842,1,65.217,,,,
50111,101805,110891,0.028023,-0.035028,1.030838,1,68.182,,,,
50151,101796,110830,0.030024,-0.032026,1.031838,1,65.217,,,,
50192,101810,110857,0.028023,-0.035028,1.037843,1,37.5,,,,
50232,101827,110959,0.027022,-0.036029,1.039845,1,57.692,,,,
50271,101833,110999,0.027022,-0.034028,1.036842,1,57.692,,,,
50311,101850,111037,0.029024,-0.035028,1.03384,1,55.556,,,,
50351,101851,111095,0.029024,-0.03703,1.031838,1,65.217,,,,
50391,101858,111124,0.027022,-0.032026,1.031838,1,41.667,,,,
50432,101909,111158,0.029024,-0.032026,1.039845,1,55.556,,,,
50472,101918,111190,0.028023,-0.036029,1.036842,1,65.217,,,,
50512,101923,111242,0.02402,-0.033027,1.036842,1,51.724,,,,
50552,101933,111276,0.026021,-0.035028,1.032839,1,53.571,,,,
50591,101948,111324,0.02502,-0.038031,1.037843,1,60,,,,
50631,101951,111374,0.028023,-0.03703,1.041847,1,50,,,,
50671,101984,111361,0.027022,-0.035028,1.041847,1,71.429,,,,
50712,102004,111388,0.030024,-0.035028,1.036842,1,71.429,,,,
50752,102020,111446,0.031025,-0.033027,1.038844,1,65.217,,,,
50792,102022,111428,0.030024,-0.034028,1.032839,1,60,,,,
50832,101964,111144,0.030024,-0.035028,1.035842,1,62.5,,,,
50871,101841,110867,0.030024,-0.03703,1.035842,1,62.5,,,,
50912,101741,110672,0.029024,-0.035028,1.036842,1,62.5,,,,
50951,101714,110583,0.027022,-0.03703,1.040846,1,39.474,,,,
50991,101678,110500,0.030024,-0.035028,1.031838,1,38.462,,,,
52035,101579,110550,0.031025,-0.035028,1.039845,1,62.5,,,,
52072,101563,110514,0.02502,-0.036029,1.037843,1,68.182,,,,
52112,101513,110492,0.029024,-0.034028,1.032839,1,65.217,,,,
52152,101520,110458,0.029024,-0.034028,1.031838,1,50,,,,
52191,101521,110494,0.030024,-0.033027,1.029837,1,65.217,,,,
52233,101526,110502,0.030024,-0.033027,1.029837,1,35.714,,,,
52272,101523,110515,0.026021,-0.034028,1.031838,1,60,,,,
52312,101524,110564,0.030024,-0.034028,1.030838,1,62.5,,,,
52352,101521,110572,0.031025,-0.029024,1.036842,1,60,,,,
52393,101548,110624,0.030024,-0.028023,1.035842,1,57.692,,,,
52432,101586,110725,0.028023,-0.031025,1.036842,1,62.5,,,,
52472,101549,110726,0.02402,-0.034028,1.037843,1,60,,,,
52512,101603,110795,0.028023,-0.034028,1.031838,1,39.474,,,,
52552,101640,110876,0.029024,-0.035028,1.031838,1,60,,,,
52592,101600,110955,0.032026,-0.036029,1.03384,1,65.217,,,,
52632,101648,110991,0.028023,-0.038031,1.035842,1,60,,,,
52672,101633,111061,0.031025,-0.032026,1.035842,1,44.118,,,,
52712,101669,111126,0.033027,-0.033027,1.034841,1,65.217,,,,
52752,101724,111169,0.032026,-0.033027,1.031838,1,62.5,,,,
52792,101694,111246,0.027022,-0.031025,1.034841,1,68.182,,,,
52832,101737,111297,0.027022,-0.036029,1.03384,1,62.5,,,,
52872,101791,111354,0.031025,-0.036029,1.036842,1,62.5,,,,
52912,101827,111401,0.029024,-0.034028,1.036842,1,65.217,,,,
52952,101799,111169,0.032026,-0.034028,1.034841,1,60,,,,
52992,101643,110889,0.034028,-0.036029,1.037843,1,42.857,,,,
53033,101553,110733,0.028023,-0.036029,1.040846,1,53.571,,,,
53072,101507,110707,0.029024,-0.034028,1.039845,1,62.5,,,,
53112,101487,110712,0.026021,-0.035028,1.036842,1,41.667,,,,
53152,101468,110725,0.028023,-0.034028,1.038844,1,53.571,,,,
53192,101479,110790,0.028023,-0.033027,1.035842,1,71.429,,,,
53232,101512,110823,0.030024,-0.033027,1.038844,1,62.5,,,,
53272,101527,110822,0.031025,-0.035028,1.034841,1,35.714,,,,
53313,101537,110793,0.029024,-0.034028,1.035842,1,41.667,,,,
53352,101544,110803,0.032026,-0.034028,1.036842,1,53.571,,,,
53392,101492,110873,0.027022,-0.032026,1.036842,1,62.5,,,,
53432,101533,110899,0.028023,-0.034028,1.037843,1,60,,,,
53472,101554,110945,0.031025,-0.033027,1.035842,1,41.667,,,,
53512,101574,110994,0.030024,-0.031025,1.032839,1,33.333,,,,
53552,101592,111036,0.031025,-0.034028,1.040846,1,60,,,,
53592,101623,111074,0.028023,-0.034028,1.036842,1,62.5,,,,
53632,101643,111108,0.028023,-0.033027,1.035842,1,62.5,,,,
53672,101654,111146,0.030024,-0.034028,1.03384,1,57.692,,,,
53712,101626,111195,0.029024,-0.03703,1.038844,1,57.692,,,,
53752,101648,111239,0.027022,-0.032026,1.031838,1,55.556,,,,
53792,101692,111271,0.026021,-0.033027,1.036842,1,53.571,,,,
53832,101705,111295,0.027022,-0.033027,1.032839,1,55.556,,,,
53872,101732,111376,0.02502,-0.036029,1.040846,1,75,,,,
53912,101693,111397,0.028023,-0.036029,1.039845,1,68.182,,,,
53953,101699,111160,0.028023,-0.032026,1.039845,1,62.5,,,,
53993,101569,110830,0.031025,-0.035028,1.035842,1,60,,,,
54119,101416,110634,0.030024,-0.033027,1.032839,1,37.5,,,,
54153,101416,110715,0.027022,-0.034028,1.037843,1,62.5,,,,
54193,101426,110807,0.032026,-0.036029,1.041847,1,55.556,,,,
54233,101422,110835,0.030024,-0.032026,1.037843,1,50,,,,
54273,101472,110865,0.027022,-0.036029,1.035842,1,51.724,,,,
54313,101459,110854,0.027022,-0.03703,1.032839,1,62.5,,,,
54353,101435,110859,0.030024,-0.033027,1.042847,1,75,,,,
54393,101430,110869,0.029024,-0.033027,1.042847,1,62.5,,,,
54433,101475,110858,0.030024,-0.035028,1.036842,1,35.714,,,,
54472,101491,110875,0.027022,-0.03703,1.03384,1,62.5,,,,
54514,101492,110917,0.030024,-0.03703,1.032839,1,62.5,,,,
54554,101515,110969,0.029024,-0.033027,1.035842,1,60,,,,
54593,101527,111028,0.028023,-0.034028,1.036842,1,60,,,,
54633,101563,111090,0.028023,-0.03703,1.037843,1,50,,,,
54673,101501,111157,0.029024,-0.034028,1.037843,1,44.118,,,,
54713,101520,111184,0.031025,-0.035028,1.034841,1,36.585,,,,
54753,101546,111230,0.032026,-0.032026,1.038844,1,78.947,,,,
54793,101554,111255,0.030024,-0.035028,1.036842,1,51.724,,,,
54833,101556,111298,0.029024,-0.036029,1.030838,1,65.217,,,,
54873,101604,111335,0.028023,-0.036029,1.039845,1,65.217,,,,
54913,101641,111373,0.026021,-0.033027,1.032839,1,65.217,,,,
54953,101659,111422,0.028023,-0.032026,1.028836,1,65.217,,,,
54993,101698,111390,0.030024,-0.034028,1.037843,1,62.5,,,,
55033,101607,111014,0.032026,-0.034028,1.042847,1,62.5,,,,
55073,101402,110705,0.030024,-0.036029,1.040846,1,60,,,,
55114,101352,110579,0.031025,-0.032026,1.042847,1,60,,,,
55154,101306,110524,0.031025,-0.03703,1.037843,1,62.5,,,,
55193,101286,110461,0.029024,-0.034028,1.037843,1,60,,,,
55234,101276,110392,0.028023,-0.038031,1.039845,1,60,,,,
55273,101276,110440,0.028023,-0.034028,1.039845,1,62.5,,,,
55313,101300,110475,0.028023,-0.033027,1.032839,1,57.692,,,,
55353,101316,110486,0.026021,-0.038031,1.032839,1,50,,,,
55393,101310,110468,0.030024,-0.035028,1.032839,1,55.556,,,,
55434,101278,110483,0.027022,-0.034028,1.038844,1,65.217,,,,
55474,101302,110553,0.030024,-0.03703,1.037843,1,68.182,,,,
55513,101331,110618,0.029024,-0.036029,1.035842,1,65.217,,,,
55553,101293,110663,0.031025,-0.033027,1.037843,1,62.5,,,,
55593,101325,110739,0.029024,-0.034028,1.027835,1,62.5,,,,
55634,101353,110818,0.032026,-0.034028,1.032839,1,62.5,,,,
55674,101365,110873,0.026021,-0.035028,1.032839,1,60,,,,
55714,101368,110916,0.026021,-0.034028,1.032839,1,60,,,,
55754,101378,110967,0.027022,-0.034028,1.031838,1,37.5,,,,
55794,101374,111012,0.028023,-0.035028,1.036842,1,51.724,,,,
55834,101443,111069,0.029024,-0.039032,1.038844,1,60,,,,
55873,101477,111179,0.027022,-0.035028,1.03384,1,37.5,,,,
55914,101457,111227,0.027022,-0.034028,1.040846,1,57.692,,,,
55953,101502,111305,0.029024,-0.036029,1.040846,1,60,,,,
55993,101540,111401,0.029024,-0.033027,1.031838,1,39.474,,,,
56033,101576,111419,0.026021,-0.033027,1.031838,1,55.556,,,,
56073,101554,111085,0.026021,-0.033027,1.032839,1,57.692,,,,
56300,101187,110539,0.029024,-0.034028,1.035842,1,65.217,,,,
56334,101209,110600,0.028023,-0.035028,1.034841,1,60,,,,
56374,101217,110650,0.029024,-0.031025,1.038844,1,60,,,,
56414,101221,110608,0.028023,-0.032026,1.038844,1,51.724,,,,
