Time,IR,Red,X,Y,Z,Activity,Heart Rate,Respiration Rate,SPO2,Error Rate,Window Size
43821,102449,111499,0.027022,0.003002,1.037843,3,32.609,12,-283.59,0,100
43862,102409,111248,0.030024,0.001001,1.035842,3,68.182,12,99.44,,
43902,102280,110939,0.033027,0,1.032839,3,60,13,99.541,,
43942,102187,110765,0.032026,0.002002,1.036842,3,32.609,13,99.608,,
43982,102098,110702,0.029024,-0.004003,1.035842,3,46.875,13,99.53,,
44022,102103,110746,0.028023,0.002002,1.030838,3,45.455,12,99.455,,
44062,102162,110830,0.026021,0.001001,1.027835,3,32.609,12,99.476,,
44102,102198,110815,0.027022,0.004003,1.031838,3,9.6774,,99.515,,
44141,102184,110776,0.02402,0.001001,1.031838,3,62.5,,99.487,,
44182,102154,110792,0.02402,-0.006005,1.034841,3,53.571,,73.153,,
44221,102183,110834,0.027022,0.006005,1.03384,3,48.387,,73.158,,
44262,102156,110860,0.029024,0,1.034841,3,65.217,,73.274,,
44302,102200,110936,0.028023,0.004003,1.029837,3,33.333,,73.284,,
44342,102236,111006,0.02402,0.005004,1.031838,3,55.556,,73.177,,
44382,102268,111063,0.029024,0,1.030838,3,75,,73.163,,
44422,102244,111023,0.029024,0,1.035842,3,55.556,,73.111,,
44462,102259,111047,0.029024,0.002002,1.035842,3,37.5,,73.057,,
44502,102270,111070,0.031025,0,1.032839,3,29.412,,73.076,,
44542,102257,111044,0.030024,0,1.03384,3,62.5,,73.041,,
44582,102252,111123,0.031025,0,1.034841,3,51.724,,72.911,,
44622,102277,111185,0.032026,0.003002,1.031838,3,24.59,,72.937,,
44662,102287,111237,0.031025,-0.001001,1.030838,3,18.75,,73.034,,
44702,102282,111281,0.027022,0.003002,1.034841,3,71.429,,72.958,,
44742,102285,111248,0.030024,0,1.034841,3,36.585,,73.014,,
44782,102270,111039,0.029024,0,1.034841,3,37.5,,72.954,,
44822,102167,110666,0.027022,0,1.032839,3,22.059,,73.038,,
44862,102032,110420,0.029024,0.002002,1.036842,3,65.217,,73.054,,
44903,101992,110449,0.032026,0.003002,1.031838,3,65.217,,72.756,,
44942,101996,110504,0.029024,-0.002002,1.029837,3,65.217,,72.819,,
44982,101980,110520,0.029024,0.004003,1.026834,3,68.182,,72.85,,
45022,101970,110533,0.030024,-0.001001,1.035842,3,60,,72.95,,
45062,101958,110483,0.029024,-0.003002,1.037843,3,18.75,,72.767,,
45102,101950,110411,0.026021,0.005004,1.035842,3,62.5,,72.639,,
45142,101932,110383,0.028023,0.001001,1.036842,3,35.714,,72.861,,
45183,101952,110461,0.02502,0.001001,1.032839,3,31.915,,72.596,,
45223,101962,110488,0.028023,0.004003,1.027835,3,60,,73.073,,
45262,102008,110556,0.026021,0.005004,1.032839,3,60,,72.996,,
45302,102006,110593,0.026021,0.001001,1.032839,3,42.857,,72.98,,
45342,102006,110620,0.029024,0,1.036842,3,57.692,,1.7525,,
45382,101998,110673,0.031025,0.001001,1.030838,3,41.667,,97.141,,
45423,102034,110706,0.028023,0.001001,1.032839,3,57.692,,97.065,,
46414,102075,110911,0.030024,0.002002,1.027835,3,62.5,,97.23,,
46443,102110,110986,0.029024,0.002002,1.036842,3,34.884,,97.279,,
46483,102153,111005,0.031025,0.004003,1.037843,3,30.612,,97.205,,
46523,102178,111043,0.026021,0.004003,1.032839,3,35.714,,97.133,,
46563,102230,111110,0.031025,0.009007,1.036842,3,100,,97.188,,
46603,102182,111120,0.031025,0.004003,1.035842,3,37.5,,99.453,,
46643,102173,110992,0.030024,0,1.034841,3,37.5,,99.561,,
46683,102116,110691,0.029024,0,1.037843,3,68.182,,99.471,,
46723,102041,110505,0.027022,-0.003002,1.034841,3,34.091,,99.468,,
46763,102009,110475,0.032026,-0.002002,1.030838,3,55.556,,99.434,,
46803,101939,110524,0.031025,0.001001,1.038844,3,62.5,,99.437,,
46844,101976,110566,0.034028,0.005004,1.032839,3,57.692,,99.476,,
46884,102000,110659,0.034028,0.002002,1.035842,3,51.724,,99.564,,
46924,101993,110643,0.032026,0,1.03384,3,15.152,,99.415,,
46964,101967,110570,0.031025,0,1.03384,3,36.585,,99.58,,
47004,101952,110557,0.031025,0.001001,1.03384,3,39.474,,99.477,,
47043,101999,110630,0.030024,0.003002,1.035842,3,60,,99.214,,
47084,101983,110667,0.028023,-0.001001,1.03384,3,45.455,,99.206,,
47124,102039,110780,0.028023,0,1.034841,3,23.81,,99.562,,
47164,102040,110853,0.028023,0.003002,1.036842,3,71.429,,99.415,,
47204,102055,110847,0.029024,0.002002,1.032839,3,21.127,,99.498,,
47244,102094,110882,0.031025,0,1.029837,3,55.556,,99.416,,
47284,102136,110960,0.028023,-0.001001,1.032839,3,34.091,,99.406,,
47324,102079,110967,0.027022,0,1.032839,3,29.412,,99.467,,
47364,102082,110988,0.02502,-0.001001,1.023832,3,57.692,,99.46,,
47404,102109,111034,0.028023,-0.001001,1.029837,3,15.625,,99.578,,
47444,102144,111051,0.029024,0.004003,1.03384,3,30,,99.552,,
47483,102157,111077,0.032026,-0.001001,1.032839,3,9.8684,,99.558,,
47525,102176,111021,0.028023,0.001001,1.035842,3,31.915,,99.433,,
47565,102120,110735,0.029024,0.002002,1.032839,3,3.9683,,99.429,,
47604,102003,110475,0.031025,0.001001,1.029837,3,18.75,,99.424,,
47646,101916,110423,0.02502,-0.002002,1.030838,3,33.333,,39.811,,
47685,101961,110515,0.028023,-0.007006,1.031838,3,55.556,,99.553,,
47725,101989,110587,0.027022,-0.003002,1.028836,3,18.293,,99.393,,
47765,102000,110616,0.035028,-0.004003,1.030838,3,62.5,,-10000,,
47805,101980,110583,0.030024,-0.005004,1.031838,3,15.789,,99.424,,
47844,101962,110532,0.029024,-0.002002,1.038844,3,4.7319,,99.505,,
47884,101989,110560,0.029024,0,1.036842,3,60,,99.453,,
47924,102011,110618,0.030024,0.007006,1.034841,3,55.556,,99.612,,
47964,102025,110689,0.031025,0.005004,1.035842,3,50,,99.387,,
48004,102065,110758,0.031025,0.001001,1.036842,3,53.571,,99.349,,
48044,102062,110809,0.030024,-0.001001,1.036842,3,55.556,,99.449,,
48084,102061,110868,0.033027,0,1.034841,3,34.091,,99.476,,
48124,102092,110953,0.026021,0.001001,1.031838,3,57.692,,99.38,,
48165,102109,110926,0.029024,0.001001,1.03384,3,23.81,,99.392,,
48205,102126,110983,0.031025,-0.002002,1.035842,3,51.724,,-10000,,
48244,102157,111037,0.031025,0,1.034841,3,12.931,,99.534,,
48285,102164,111063,0.031025,0,1.032839,3,51.724,,99.484,,
48325,102178,111104,0.027022,0,1.029837,3,53.571,,-10000,,
48365,102217,111206,0.032026,0.002002,1.037843,3,53.571,,99.3,,
49133,102334,111410,0.034028,0.001001,1.036842,3,65.217,,99.518,,
49165,102307,111375,0.032026,-0.001001,1.034841,3,48.387,,99.455,,
49206,102348,111418,0.031025,0.005004,1.036842,3,75,,99.236,,
49246,102352,111451,0.027022,0.004003,1.031838,3,25.862,,99.383,,
49286,102344,111420,0.028023,0.004003,1.032839,3,55.556,,91.595,,
49325,102269,111057,0.029024,0.007006,1.035842,3,46.875,,99.513,,
49365,102141,110805,0.032026,0.004003,1.034841,3,38.462,,97.823,,
49406,102092,110772,0.034028,0.002002,1.030838,3,50,,-10000,,
49446,102089,110849,0.036029,0.004003,1.032839,3,71.429,,99.47,,
49486,102107,110932,0.032026,-0.001001,1.028836,3,78.947,,99.358,,
49526,102155,110956,0.031025,0.004003,1.03384,3,19.231,,99.425,,
49565,102143,110869,0.031025,-0.001001,1.03384,3,57.692,,-10000,,
49605,102100,110832,0.034028,0.002002,1.03384,3,21.739,,99.394,,
49645,102068,110853,0.033027,0,1.030838,3,8.5227,,99.336,,
49686,102061,110869,0.030024,0.001001,1.030838,3,10.87,,99.132,,
49726,102080,110932,0.031025,0.004003,1.03384,3,46.875,,99.219,,
49766,102085,110984,0.032026,0.003002,1.032839,3,62.5,,99.391,,
49806,102080,110975,0.032026,0.001001,1.034841,3,26.786,,99.294,,
49846,102084,110947,0.033027,0.003002,1.03384,3,46.875,,99.442,,
49885,102100,110990,0.031025,0,1.030838,3,15.957,,99.366,,
49925,102121,110999,0.029024,0.003002,1.032839,3,46.875,,99.398,,
49965,102121,110983,0.030024,0.005004,1.030838,3,51.724,,99.373,,
50006,102130,111008,0.030024,0.004003,1.03384,3,20.548,,99.355,,
50046,102166,111095,0.031025,0.003002,1.035842,3,62.5,,99.403,,
50085,102187,111111,0.029024,0.007006,1.036842,3,48.387,,99.57,,
50125,102143,110992,0.030024,0,1.032839,3,62.5,,99.577,,
50166,102060,110706,0.029024,-0.001001,1.036842,3,17.647,,86.456,,
50206,101968,110527,0.02502,0.002002,1.035842,3,68.182,,97.963,,
50246,101911,110516,0.030024,0.004003,1.032839,3,60,,-10000,,
50285,101926,110529,0.032026,0.001001,1.031838,3,75,,99.459,,
50327,101960,110644,0.026021,-0.004003,1.032839,3,65.217,,99.439,,
50366,102007,110668,0.029024,0.002002,1.029837,3,39.474,,99.3,,
50406,101979,110582,0.031025,0.003002,1.032839,3,27.778,,99.511,,
50446,101893,110522,0.029024,-0.001001,1.03384,3,41.667,,99.422,,
50486,101880,110481,0.027022,0.005004,1.03384,3,37.5,,99.41,,
50526,101858,110461,0.028023,0.002002,1.037843,3,44.118,,-10000,,
50567,101885,110518,0.026021,-0.001001,1.035842,3,57.692,,99.423,,
50606,101934,110555,0.027022,0.003002,1.039845,3,9.3168,,99.261,,
50646,101926,110562,0.029024,0.002002,1.034841,3,42.857,,-10000,,
50687,101927,110585,0.029024,-0.001001,1.03384,3,9.375,,99.529,,
50727,101924,110552,0.029024,0.004003,1.030838,3,16.484,,99.353,,
50767,101899,110543,0.031025,0.009007,1.030838,3,12.195,,99.308,,
50806,101919,110568,0.028023,0.005004,1.028836,3,6.8493,,99.263,,
50846,101859,110636,0.028023,0,1.029837,3,55.556,,99.322,,
50886,101911,110680,0.034028,0.005004,1.031838,3,8.1081,,99.391,,
50926,101939,110705,0.030024,0.001001,1.032839,3,10,,99.38,,
50966,101929,110410,0.030024,0.002002,1.034841,3,20.548,,99.099,,
51006,101808,110143,0.028023,0.006005,1.030838,3,10.49,,99.362,,
51046,101707,110081,0.031025,-0.002002,1.034841,3,8.2873,,99.445,,
51087,101696,110147,0.032026,0.002002,1.030838,3,51.724,,99.457,,
52739,101857,110349,0.031025,0.001001,1.032839,3,27.778,,98.819,,
52768,101848,110389,0.034028,0.002002,1.032839,3,14.151,,99.336,,
52808,101890,110500,0.028023,0.004003,1.032839,3,53.571,,-10000,,
52848,101908,110539,0.032026,0.004003,1.029837,3,19.231,,99.466,,
52888,101899,110517,0.032026,0.006005,1.037843,3,38.462,,99.279,,
52928,101878,110497,0.033027,0.006005,1.037843,3,42.857,,99.365,,
52968,101860,110477,0.028023,0.004003,1.035842,3,62.5,,99.395,,
53008,101839,110519,0.027022,0.004003,1.037843,3,57.692,,99.461,,
53048,101861,110558,0.029024,0.001001,1.035842,3,50,,99.277,,
53088,101895,110615,0.031025,0.001001,1.03384,3,6.0729,,99.343,,
53128,101932,110600,0.028023,0.002002,1.030838,3,55.556,,99.348,,
53168,101930,110603,0.027022,0.001001,1.035842,3,48.387,,99.403,,
53208,101922,110620,0.029024,0.002002,1.027835,3,34.091,,99.581,,
53247,101947,110634,0.033027,0.002002,1.029837,3,41.667,,99.142,,
53289,101956,110662,0.031025,0.003002,1.034841,3,28.846,,99.385,,
53329,101960,110696,0.029024,0.005004,1.028836,3,46.875,,99.3,,
53369,101961,110722,0.031025,0.007006,1.030838,3,48.387,,99.356,,
53408,101955,110756,0.030024,0.006005,1.035842,3,30.612,,99.377,,
53448,101965,110740,0.029024,0.008007,1.035842,3,68.182,,99.338,,
53489,101924,110387,0.029024,0.001001,1.036842,3,65.217,,99.209,,
53529,101821,110170,0.028023,0.001001,1.032839,3,53.571,,99.291,,
53568,101778,110099,0.030024,0.003002,1.035842,3,65.217,,99.332,,
53608,101754,110098,0.031025,-0.001001,1.029837,3,51.724,,99.339,,
53648,101759,110121,0.032026,-0.001001,1.031838,3,24.194,,99.427,,
53688,101755,110157,0.031025,-0.002002,1.032839,3,60,,99.357,,
53728,101775,110123,0.032026,0.001001,1.036842,3,26.316,,99.199,,
53768,101678,110047,0.028023,-0.001001,1.036842,3,16.129,,99.283,,
53808,101665,110010,0.029024,0.004003,1.039845,3,20.548,,99.231,,
53849,101680,110008,0.027022,0.002002,1.038844,3,34.884,,99.325,,
53888,101707,110064,0.028023,0.001001,1.03384,3,21.127,,99.204,,
53928,101724,110121,0.02502,0.003002,1.03384,3,3.3408,,99.157,,
53968,101723,110149,0.026021,0.003002,1.039845,3,3.4014,,99.396,,
54008,101743,110180,0.027022,0.006005,1.034841,3,75,,99.413,,
54048,101750,110182,0.028023,0.005004,1.029837,3,42.857,,99.298,,
54088,101731,110176,0.029024,0.003002,1.035842,3,42.857,,99.235,,
54129,101734,110222,0.02502,0.004003,1.031838,3,41.667,,99.363,,
54169,101760,110242,0.027022,0.001001,1.03384,3,14.286,,99.366,,
54208,101765,110300,0.029024,0.004003,1.031838,3,44.118,,99.202,,
54249,101744,110298,0.027022,-0.001001,1.032839,3,22.388,,-10000,,
54289,101701,110111,0.031025,0,1.037843,3,65.217,,99.143,,
54329,101613,109673,0.029024,0.006005,1.032839,3,42.857,,98.519,,
54369,101453,109416,0.032026,0.008007,1.035842,3,26.786,,99.349,,
54409,101392,109353,0.035028,0.005004,1.036842,3,30.612,,99.489,,
54449,101372,109387,0.031025,0.006005,1.03384,3,40.541,,99.467,,
54489,101350,109401,0.036029,0.006005,1.03384,3,7.2464,,99.084,,
54529,101398,109471,0.030024,0.004003,1.03384,3,7.8947,,99.255,,
54569,101479,109536,0.028023,0.001001,1.032839,3,10.345,,99.276,,
54609,101504,109518,0.029024,-0.001001,1.037843,3,25.424,,99.411,,
54649,101476,109505,0.031025,-0.004003,1.038844,3,17.647,,99.217,,
54689,101478,109522,0.031025,-0.002002,1.037843,3,83.333,,99.222,,
55519,101284,109086,0.032026,0.003002,1.03384,3,44.118,,99.392,,
55550,101317,109163,0.029024,-0.001001,1.030838,3,44.118,,99.397,,
55590,101289,109165,0.027022,0.001001,1.034841,3,8.4746,,99.447,,
55630,101290,109235,0.02402,0.002002,1.032839,3,7.6923,,99.268,,
55670,101322,109244,0.029024,0.004003,1.035842,3,62.5,,99.139,,
55710,101383,109271,0.034028,-0.001001,1.03384,3,,,99.365,,
55750,101403,109331,0.028023,0.004003,1.030838,3,,,99.326,,
55790,101416,109358,0.032026,0.003002,1.034841,3,,,99.248,,
55830,101431,109387,0.033027,0.002002,1.034841,3,,,,,
55870,101404,109344,0.028023,0,1.03384,3,,,,,
55910,101448,109447,0.030024,-0.001001,1.035842,3,,,,,
55950,101458,109449,0.030024,0.001001,1.029837,3,,,,,
55990,101458,109472,0.031025,0.006005,1.034841,3,,,,,
56030,101418,109447,0.028023,0.007006,1.037843,3,,,,,
56070,101341,109057,0.033027,0.003002,1.031838,3,,,,,
56110,101169,108612,0.031025,0.004003,1.035842,3,,,,,
56150,101051,108495,0.030024,0.003002,1.039845,3,,,,,
56190,101067,108540,0.027022,-0.005004,1.040846,3,,,,,
56231,101085,108611,0.030024,0.003002,1.036842,3,,,,,
56270,101122,108681,0.029024,0.004003,1.03384,3,,,,,
56310,101132,108643,0.030024,0.002002,1.031838,3,,,,,
56350,101119,108575,0.033027,0.002002,1.028836,3,,,,,
56390,101023,108464,0.032026,0.003002,1.028836,3,,,,,
56431,101056,108534,0.030024,0.004003,1.035842,3,,,,,
56470,101110,108643,0.028023,0.006005,1.036842,3,,,,,
56511,101142,108710,0.02502,0,1.031838,3,,,,,
56550,101192,108800,0.033027,0.002002,1.037843,3,,,,,
56590,101224,108842,0.032026,0.002002,1.035842,3,,,,,
56630,101208,108885,0.028023,0.002002,1.03384,3,,,,,
56671,101266,108991,0.023019,0.002002,1.030838,3,,,,,
56711,101300,109027,0.026021,0,1.032839,3,,,,,
56750,101310,109076,0.031025,-0.001001,1.039845,3,,,,,
56790,101363,109201,0.030024,0.002002,1.035842,3,,,,,
56830,101355,109298,0.033027,0,1.034841,3,,,,,
56871,101393,109352,0.031025,-0.002002,1.032839,3,,,,,
56911,101418,109446,0.029024,-0.002002,1.03384,3,,,,,
56950,101444,109259,0.031025,0.001001,1.032839,3,,,,,
56991,101325,108984,0.029024,0,1.035842,3,,,,,
57031,101289,108933,0.027022,0.005004,1.034841,3,,,,,
57071,101284,109052,0.027022,0.003002,1.034841,3,,,,,
57111,101322,109141,0.031025,0.001001,1.034841,3,,,,,
57151,101360,109245,0.032026,-0.001001,1.038844,3,,,,,
57191,101420,109295,0.030024,0.003002,1.032839,3,,,,,
57231,101454,109258,0.030024,0.003002,1.035842,3,,,,,
57270,101444,109254,0.027022,0.006005,1.03384,3,,,,,
57311,101443,109371,0.031025,0.004003,1.036842,3,,,,,
57351,101496,109468,0.032026,0.005004,1.032839,3,,,,,
57391,101513,109490,0.030024,0.006005,1.032839,3,,,,,
57430,101554,109557,0.029024,0.001001,1.035842,3,,,,,
57471,101559,109635,0.029024,0.002002,1.039845,3,,,,,
58124,101286,108798,0.033027,-0.002002,1.032839,3,,,,,
58151,101218,108820,0.033027,-0.004003,1.030838,3,,,,,
58191,101255,108916,0.032026,0.003002,1.032839,3,,,,,
58232,101271,108993,0.028023,-0.001001,1.030838,3,,,,,
58272,101301,109042,0.028023,-0.001001,1.031838,3,,,,,
58312,101362,109118,0.030024,0.005004,1.030838,3,,,,,
58352,101392,109154,0.029024,0.004003,1.030838,3,,,,,
58392,101390,109167,0.027022,-0.001001,1.036842,3,,,,,
58432,101367,109131,0.027022,0.001001,1.030838,3,,,,,
58472,101417,109183,0.031025,0,1.03384,3,,,,,
58511,101365,109157,0.026021,0,1.03384,3,,,,,
58552,101337,109133,0.031025,0.001001,1.036842,3,,,,,
58592,101388,109173,0.030024,0.006005,1.039845,3,,,,,
58631,101428,109187,0.028023,0,1.036842,3,,,,,
58671,101380,108910,0.027022,-0.001001,1.03384,3,,,,,
58711,101237,108535,0.031025,0.002002,1.036842,3,,,,,
58752,101087,108245,0.032026,-0.004003,1.038844,3,,,,,
58791,101044,108224,0.030024,0,1.036842,3,,,,,
58833,101057,108274,0.030024,0,1.037843,3,,,,,
58873,101106,108434,0.031025,0.006005,1.034841,3,,,,,
58912,101159,108498,0.026021,0.007006,1.029837,3,,,,,
58952,101174,108527,0.032026,0.003002,1.036842,3,,,,,
58992,101195,108553,0.030024,-0.002002,1.030838,3,,,,,
59032,101212,108572,0.034028,0.005004,1.032839,3,,,,,
59072,101233,108640,0.028023,0.007006,1.028836,3,,,,,
59112,101204,108729,0.027022,0.005004,1.031838,3,,,,,
59153,101273,108743,0.028023,0.006005,1.029837,3,,,,,
59193,101270,108774,0.034028,0.007006,1.028836,3,,,,,
59233,101263,108814,0.034028,0.007006,1.031838,3,,,,,
59272,101266,108865,0.033027,0.002002,1.031838,3,,,,,
59312,101267,108799,0.030024,0.003002,1.031838,3,,,,,
59352,101285,108852,0.032026,0.001001,1.030838,3,,,,,
59392,101329,108900,0.028023,0.006005,1.029837,3,,,,,
59432,101333,108921,0.031025,-0.002002,1.038844,3,,,,,
59472,101338,108977,0.029024,0,1.03384,3,,,,,
59513,101361,108998,0.034028,0.006005,1.032839,3,,,,,
59553,101329,108765,0.031025,0.004003,1.042847,3,,,,,
59592,101182,108338,0.029024,0.002002,1.035842,3,,,,,
59633,100999,108088,0.027022,-0.001001,1.03384,3,,,,,
59672,100976,108059,0.030024,-0.001001,1.031838,3,,,,,
59713,100940,107983,0.030024,-0.002002,1.034841,3,,,,,
59753,100897,107902,0.031025,0.007006,1.032839,3,,,,,
59792,100919,107880,0.030024,-0.003002,1.029837,3,,,,,
59833,100843,107789,0.031025,-0.004003,1.029837,3,,,,,
59873,100772,107422,0.02502,-0.002002,1.029837,3,,,,,
59913,100583,107173,0.029024,-0.004003,1.031838,3,,,,,
59953,100499,107075,0.033027,-0.013011,1.034841,3,,,,,
59993,100401,106946,0.029024,-0.007006,1.036842,3,,,,,
60033,100307,106722,0.029024,-0.009007,1.036842,3,,,,,
60073,100158,106581,0.02502,-0.013011,1.035842,3,,,,,
60511,100456,106767,0.030024,-0.011009,1.029837,3,,,,,
60533,100342,106626,0.026021,-0.014011,1.025833,3,,,,,
60573,100301,106506,0.031025,-0.009007,1.036842,3,,,,,
60613,100269,106387,0.032026,-0.007006,1.038844,3,,,,,
60653,100209,106125,0.032026,-0.013011,1.03384,3,,,,,
60693,100116,105880,0.033027,-0.009007,1.034841,3,,,,,
60733,100047,105757,0.033027,-0.008007,1.038844,3,,,,,
60773,99966,105835,0.034028,-0.010008,1.032839,3,,,,,
60814,100114,106233,0.033027,-0.01201,1.030838,3,,,,,
60854,100259,106604,0.033027,-0.013011,1.035842,3,,,,,
60894,100373,106795,0.028023,-0.016013,1.039845,3,,,,,
60934,100413,106886,0.028023,-0.01201,1.034841,3,,,,,
60974,100439,106962,0.029024,-0.010008,1.027835,3,,,,,
61014,100431,106876,0.031025,-0.01201,1.034841,3,,,,,
61054,100430,106819,0.027022,-0.013011,1.03384,3,,,,,
61093,100401,106733,0.028023,-0.011009,1.040846,3,,,,,
61133,100342,106554,0.031025,-0.011009,1.029837,3,,,,,
61174,100178,105923,0.034028,-0.015012,1.03384,3,,,,,
61214,99895,105400,0.036029,-0.017014,1.038844,3,,,,,
61254,99725,105095,0.029024,-0.01201,1.034841,3,,,,,
61293,99627,104925,0.031025,-0.011009,1.031838,3,,,,,
61334,99532,104890,0.02502,-0.009007,1.026834,3,,,,,
61374,99557,104971,0.032026,-0.011009,1.030838,3,,,,,
61414,99645,105069,0.033027,-0.008007,1.026834,3,,,,,
61454,99652,104959,0.027022,-0.010008,1.031838,3,,,,,
61494,99607,104856,0.031025,-0.009007,1.029837,3,,,,,
61533,99579,104830,0.028023,-0.002002,1.030838,3,,,,,
61573,99493,104607,0.030024,-0.005004,1.032839,3,,,,,
61614,99411,104466,0.032026,-0.005004,1.031838,3,,,,,
61655,99334,104272,0.032026,-0.007006,1.029837,3,,,,,
61694,99191,104032,0.026021,-0.003002,1.028836,3,,,,,
61735,99122,103800,0.027022,-0.003002,1.035842,3,,,,,
61774,99023,103535,0.031025,-0.005004,1.03384,3,,,,,
61814,98968,103567,0.030024,-0.008007,1.037843,3,,,,,
61854,98897,103187,0.029024,-0.005004,1.034841,3,,,,,
61895,98750,102954,0.030024,-0.01201,1.029837,3,,,,,
61935,98769,103067,0.027022,-0.004003,1.03384,3,,,,,
61975,98873,103291,0.029024,-0.002002,1.032839,3,,,,,
62014,98955,103796,0.029024,-0.004003,1.028836,3,,,,,
62054,99257,104301,0.030024,-0.008007,1.030838,3,,,,,
62095,99442,104387,0.030024,-0.005004,1.030838,3,,,,,
62134,99412,104343,0.031025,-0.008007,1.029837,3,,,,,
62174,99424,104346,0.027022,-0.002002,1.034841,3,,,,,
62214,99510,104511,0.030024,-0.006005,1.028836,3,,,,,
62254,99612,104677,0.029024,-0.004003,1.029837,3,,,,,
62295,99647,104802,0.028023,-0.003002,1.034841,3,,,,,
62335,99702,104923,0.027022,-0.006005,1.03384,3,,,,,
62375,99724,104946,0.030024,-0.010008,1.025833,3,,,,,
62415,99743,105013,0.031025,-0.004003,1.03384,3,,,,,
62455,99831,105127,0.029024,-0.005004,1.032839,3,,,,,
63437,100161,105281,0.031025,-0.005004,1.035842,3,,,,,
63475,100142,105343,0.038031,0,1.039845,3,,,,,
63516,100203,105386,0.031025,-0.006005,1.034841,3,,,,,
63555,100259,105571,0.031025,-0.004003,1.031838,3,,,,,
63596,100305,105748,0.031025,-0.005004,1.03384,3,,,,,
63636,100351,105753,0.031025,-0.002002,1.035842,3,,,,,
63676,100343,105736,0.028023,-0.004003,1.035842,3,,,,,
63715,100387,105819,0.030024,-0.002002,1.039845,3,,,,,
63756,100440,105931,0.032026,-0.002002,1.034841,3,,,,,
63796,100494,106094,0.028023,-0.006005,1.031838,3,,,,,
63836,100534,106246,0.029024,-0.003002,1.036842,3,,,,,
63876,100607,106303,0.027022,-0.001001,1.031838,3,,,,,
63916,100673,106496,0.026021,-0.004003,1.035842,3,,,,,
63956,100727,106616,0.029024,-0.01201,1.035842,3,,,,,
63996,100794,106776,0.029024,-0.001001,1.027835,3,,,,,
64036,100862,106925,0.028023,0.001001,1.032839,3,,,,,
64076,100898,107014,0.029024,-0.003002,1.029837,3,,,,,
64116,100910,107086,0.028023,-0.003002,1.034841,3,,,,,
64156,100987,107179,0.028023,0,1.032839,3,,,,,
64196,101011,107272,0.029024,-0.007006,1.03384,3,,,,,
64236,100978,107250,0.028023,-0.003002,1.029837,3,,,,,
64276,101001,106974,0.030024,-0.003002,1.03384,3,,,,,
64315,100806,106528,0.028023,-0.005004,1.038844,3,,,,,
64358,100636,106415,0.028023,-0.004003,1.031838,3,,,,,
64396,100617,106440,0.031025,-0.01201,1.036842,3,,,,,
64436,100621,106428,0.028023,-0.006005,1.028836,3,,,,,
64476,100611,106515,0.028023,-0.011009,1.031838,3,,,,,
64517,100687,106603,0.027022,-0.005004,1.038844,3,,,,,
64557,100728,106721,0.032026,-0.009007,1.035842,3,,,,,
64597,100746,106803,0.030024,-0.007006,1.035842,3,,,,,
64636,100762,106774,0.028023,-0.006005,1.031838,3,,,,,
64676,100782,106797,0.030024,-0.01201,1.029837,3,,,,,
64716,100799,106842,0.028023,-0.01201,1.027835,3,,,,,
64756,100803,106872,0.030024,-0.011009,1.03384,3,,,,,
64796,100808,106896,0.032026,-0.01201,1.036842,3,,,,,
64836,100812,106956,0.030024,-0.018015,1.030838,3,,,,,
64876,100760,107016,0.034028,-0.016013,1.030838,3,,,,,
64917,100811,107052,0.033027,-0.017014,1.027835,3,,,,,
64956,100850,107138,0.033027,-0.018015,1.035842,3,,,,,
64996,100888,107296,0.030024,-0.020016,1.035842,3,,,,,
65037,100940,107450,0.029024,-0.019015,1.039845,3,,,,,
65077,101001,107501,0.032026,-0.013011,1.038844,3,,,,,
65117,101053,107601,0.032026,-0.007006,1.036842,3,,,,,
65157,101120,107749,0.027022,-0.006005,1.03384,3,,,,,
65198,101135,107852,0.028023,-0.005004,1.030838,3,,,,,
65237,101115,107660,0.028023,-0.004003,1.025833,3,,,,,
65277,101039,107469,0.031025,0.001001,1.029837,3,,,,,
65317,100988,107380,0.031025,-0.003002,1.023832,3,,,,,
65357,100943,107198,0.027022,-0.002002,1.03384,3,,,,,
65397,100842,107179,0.027022,-0.001001,1.030838,3,,,,,
65506,100897,107288,0.027022,0.004003,1.028836,3,,,,,
65537,100884,107355,0.031025,0.003002,1.032839,3,,,,,
65577,100903,107405,0.031025,-0.001001,1.03384,3,,,,,
65617,100904,107413,0.028023,-0.001001,1.03384,3,,,,,
65657,100870,107426,0.026021,-0.002002,1.031838,3,,,,,
65697,100871,107447,0.02402,-0.003002,1.035842,3,,,,,
65737,100847,107443,0.028023,-0.003002,1.038844,3,,,,,
65777,100847,107380,0.028023,0.005004,1.031838,3,,,,,
65817,100786,107321,0.028023,0.003002,1.03384,3,,,,,
65857,100822,107386,0.028023,0,1.034841,3,,,,,
65897,100810,107376,0.030024,0.001001,1.032839,3,,,,,
65938,100774,107290,0.028023,0.001001,1.03384,3,,,,,
65978,100769,107331,0.028023,0.002002,1.032839,3,,,,,
66018,100762,107403,0.029024,0.001001,1.032839,3,,,,,
66058,100821,107572,0.027022,0,1.032839,3,,,,,
66097,100891,107674,0.030024,-0.002002,1.032839,3,,,,,
66137,100903,107757,0.032026,0,1.029837,3,,,,,
66178,100952,107841,0.027022,0.001001,1.030838,3,,,,,
66218,100958,107757,0.029024,0.002002,1.032839,3,,,,,
